IDKEY,RAW_SCHOOL_CODE,BLOCK_ID,BLOCK_NAME,BLOCK_YEAR_BUILT,WALL_2020,WALL_2021,WALL_2022,WALL_2023,WIRING_2020,WIRING_2021,WIRING_2022,WIRING_2023,PILLAR_2020,PILLAR_2021,PILLAR_2022,PILLAR_2023,PAINT_2020,PAINT_2021,PAINT_2022,PAINT_2023,ENROL_DIS20,TEACHER_DIS20,ENROL_DIS21,TEACHER_DIS21,ENROL_DIS22,TEACHER_DIS22,ENROL_JUN23,TEACHER_JUN23,SCHOOL_LEVEL,SCHOOL_CODE,SCHOOL_YEAR_BUILT,SCHOOL_NAME,SCHOOL_TYPE,SCHOOL_GRADE,SCHOOL_TYPE_CODE,FUND,COORDINATE_XX,COORDINATE_YY,WALL_TREND,WALL_RATE,WALL_AVG,WIRING_TREND,WIRING_RATE,WIRING_AVG,PILLAR_TREND,PILLAR_RATE,PILLAR_AVG,PAINT_TREND,PAINT_RATE,PAINT_AVG,BUILDING_AGE,MAINTENANCE_RISK_SCORE,AGE_RISK_SCORE,TOTAL_RISK_SCORE,RISK_LEVEL,RISK_LABEL,RAPID_DETERIORATION,PREDICTED_ISSUES,ISSUE_IMPACTS,PRIMARY_ISSUE
sdv-id-ngzzUZ,TBA3003,4,KANTIN,2002.0,1.0,1.0,2.0,1,1.0,1.0,1.0,1,,1.0,1.0,1.0,1.0,1.0,1.0,4,944,49,989,48,978,46,1015,49,Rendah,TBA3003,09/30/1945,SEKOLAH KEBANGSAAN PAYA BUNGA,SK,A,101,SK,103.0673712,5.250883129,0,0.1,1.3,0,0.0,1.0,0,0.0,1.0,3,0.9,2.2,24.0,5.11,6,11.11,1,VERY_LOW,False,Paint (Rapid Deterioration),"{""Paint"": ""LOW""}",Paint
sdv-id-JyrHpg,TEA3119,12,,1945.0,,,,1,2.0,,5.0,2,1.0,3.0,2.0,1.0,1.0,1.0,5.0,1,614,49,680,50,551,51,733,51,Menengah,TEA3118,10/15/1989,SEKOLAH MENENGAH KEBANGSAAN CHENDERING,SMK,A,101,SK,103.1665906,5.227359976,0,0.0,1.0,0,0.21428571428571427,3.125,0,-0.1,1.7000000000000002,0,0.4,2.2,81.0,9.17,20,29.17,2,LOW,False,None,{},None
sdv-id-ZHOaKp,TEA3112,9,KANTIN,1998.0,2.0,1.0,,1,,1.0,3.0,1,1.0,1.0,1.0,1.0,,1.0,,1,414,52,625,50,622,48,618,46,Menengah,TEA3112,03/31/2004,SEKOLAH MENENGAH KEBANGSAAN CHENDERING,SK,A,101,SK,103.1289414,5.286929923,-1,-0.2857142857142857,1.1428571428571428,0,0.0,1.6666666666666665,0,0.0,1.0,0,0.0,1.0,28.0,1.58,6,7.58,1,VERY_LOW,False,None,{},None
sdv-id-NRAyDU,TEA3083,10,KANTIN,1992.0,1.0,2.0,1.0,1,2.0,3.0,1.0,1,1.0,,1.0,1.0,1.0,1.0,1.0,1,1390,150,1405,150,1457,151,1366,150,Menengah,TEA3083,05/12/1970,SEKOLAH MENENGAH SAINS KUALA TERENGGANU,SM SABK,A,209,SK,103.1560373,5.300900674,0,-0.1,1.2000000000000002,-1,-0.5,1.5,0,0.0,1.0,0,0.0,1.0,34.0,1.58,10,11.58,1,VERY_LOW,False,None,{},None
sdv-id-fYIOsC,TBA3079,5,KANTIN,2003.0,1.0,1.0,2.0,1,1.0,,1.0,1,1.0,,1.0,1.0,,,,1,588,46,570,47,509,45,584,47,Menengah,TBA3086,10/31/2003,SEKOLAH KEBANGSAAN KAMPONG TENGAH,SK,A,101,SK,103.1657535,5.248976325,0,0.1,1.3,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,23.0,0.0,6,6.0,1,VERY_LOW,False,None,{},None
sdv-id-fvbIKN,TEA3130,14,KANTIN,1963.0,1.0,1.0,1.0,1,1.0,1.0,2.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,992,127,1249,124,1293,124,1145,125,Menengah,TEA3128,02/15/1922,SEKOLAH MENENGAH SAINS KUALA TERENGGANU,SBP,A,201,SK,103.095229,5.304589537,0,0.0,1.0,0,0.1,1.3,0,0.0,1.0,0,0.0,1.0,63.0,0.0,20,20.0,2,LOW,False,None,{},None
sdv-id-lWJlyL,TBA3095,12,,1977.0,2.0,1.0,1.0,1,2.0,,4.0,1,,,,3.0,1.0,1.0,1.0,1,403,50,557,49,528,52,487,54,Menengah,TBA3102,03/07/1936,SEKOLAH MENENGAH KEBANGSAAN SULTAN AHMAD,SK,A,201,SK,103.1224438,5.282359387,-1,-0.3,1.1,-1,-0.14285714285714282,2.2499999999999996,0,0.0,3.0000000000000004,0,0.0,1.0,49.0,12.41,15,27.41,2,LOW,False,Pillar,"{""Pillar"": ""MEDIUM""}",Pillar
sdv-id-oxDxIt,TBA3102,7,KANTIN,2007.0,1.0,1.0,1.0,1,1.0,1.0,1.0,3,1.0,2.0,,2.0,1.0,1.0,1.0,3,481,52,364,52,282,55,367,51,Menengah,TBB3090,05/17/1993,SEKOLAH KEBANGSAAN BUKIT BAYAS,SK,A,101,SK,103.1538027,5.305399102,0,0.0,1.0,2,0.6,1.8000000000000003,1,0.2857142857142857,1.857142857142857,2,0.6,1.8000000000000003,19.0,19.4,3,22.4,2,LOW,True,"Wiring (Rapid Deterioration), Paint (Rapid Deterioration)","{""Wiring"": ""MEDIUM"", ""Paint"": ""LOW""}",Wiring
sdv-id-gRyopJ,TEA3118,16,KANTIN,1995.0,1.0,1.0,1.0,1,2.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,1082,94,1204,90,1318,91,1228,93,Rendah,TEA3119,11/06/1960,SEKOLAH MENENGAH KEBANGSAAN CHENDERING,SK,A,201,SK,103.0999016,5.289972883,0,0.0,1.0,-1,-0.3,1.1,0,0.0,1.0,1,0.3,1.4000000000000001,31.0,1.05,10,11.05,1,VERY_LOW,False,None,{},None
sdv-id-OFCaKb,TFT3004,7,KANTIN,1975.0,1.0,,2.0,1,2.0,,2.0,3,,2.0,1.0,5.0,1.0,,1.0,2,1225,136,1328,130,1214,136,1176,134,Menengah,TFT3004,01/13/1922,SEKOLAH MENENGAH IMTIAZ YAYASAN TERENGGANU-KUALA TERENGGANU,SK,A,209,SK,103.1622107,5.312974868,0,0.07142857142857141,1.375,1,0.28571428571428575,2.5,3,1.5,3.0,1,0.2857142857142857,1.5000000000000002,51.0,34.59,20,54.59,4,HIGH,True,"Pillar (Rapid Deterioration), Wiring (Deteriorating)","{""Pillar"": ""HIGH"", ""Wiring"": ""MEDIUM""}",Pillar
sdv-id-DyVYBV,TBA3038,5,,1994.0,1.0,2.0,5.0,1,1.0,1.0,1.0,1,1.0,1.0,,1.0,1.0,1.0,1.0,1,1056,80,1172,75,1197,78,1096,75,Rendah,TBA3041,09/25/1954,SEKOLAH KEBANGSAAN KEDAI BULOH,SMK,A,209,SK,103.1357058,5.310286399,0,0.3,2.4,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,32.0,0.9,10,10.9,1,VERY_LOW,False,None,{},None
sdv-id-unfPQi,TBA3003,5,KANTIN,1991.0,1.0,1.0,1.0,1,2.0,1.0,1.0,1,,1.0,1.0,1.0,2.0,1.0,,5,664,35,662,35,636,35,684,35,Rendah,TBA3003,11/05/1961,SEKOLAH KEBANGSAAN PUSAT BUKIT BESAR,SK,A,101,SK,103.1182488,5.336200858,0,0.0,1.0,-1,-0.3,1.1,0,0.0,1.0,3,1.142857142857143,3.428571428571428,35.0,7.52,10,17.52,2,LOW,False,Paint (Rapid Deterioration),"{""Paint"": ""LOW""}",Paint
sdv-id-EDJums,TEB3093,11,DEWAN ASRAMA PUTERA,2008.0,1.0,1.0,1.0,1,1.0,1.0,2.0,1,,,1.0,1.0,,1.0,2.0,2,533,71,675,78,668,76,690,76,Rendah,TFT3001,10/21/1998,SEKOLAH MENENGAH KEBANGSAAN SERI NILAM,SBP,A,201,SK,103.1293064,5.304807291,0,0.0,1.0,0,0.1,1.3,0,0.0,1.0,1,0.5,1.777777777777778,18.0,1.5,3,4.5,1,VERY_LOW,False,None,{},None
sdv-id-MFnwPl,TFT3004,10,KANTIN,1996.0,,,1.0,1,1.0,1.0,1.0,2,1.0,,1.0,1.0,1.0,1.0,1.0,1,852,90,724,88,595,92,740,86,Menengah,TFT3004,03/22/1976,SEKOLAH MENENGAH IMTIAZ YAYASAN TERENGGANU-KUALA TERENGGANU,SBP,A,201,SK,103.1642836,5.239856991,0,0.0,1.0,1,0.3,1.4000000000000001,0,0.0,1.0,0,0.0,1.0,30.0,3.68,10,13.68,1,VERY_LOW,False,None,{},None
sdv-id-aZtpGD,TEA3122,5,BLOK B (KANTIN),2002.0,1.0,1.0,1.0,1,,1.0,1.0,2,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2,362,64,621,60,903,59,665,62,Rendah,TEA3122,04/17/1995,SEKOLAH MENENGAH KEBANGSAAN CHUNG HWA WEI SIN,SK,A,201,SK,103.0515062,5.311141997,0,0.0,1.0,1,0.5,1.4444444444444444,0,0.0,1.0,0,0.0,1.5,24.0,4.89,6,10.89,1,VERY_LOW,True,None,{},None
sdv-id-TOcgXl,TEA3130,11,BLOK K,2001.0,1.0,1.0,2.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,,,3,575,65,812,65,773,63,779,62,Menengah,TEB3091,12/01/2001,SMA KHAIRIAH,SM SABK,A,201,SK,103.0652857,5.289683302,0,0.1,1.3,0,0.0,1.0,0,0.0,1.0,2,0.6666666666666666,2.6000000000000005,25.0,4.21,6,10.21,1,VERY_LOW,False,Paint (Rapid Deterioration),"{""Paint"": ""LOW""}",Paint
sdv-id-xooHRL,TBA3001,6,KANTIN,2007.0,,1.0,1.0,1,1.0,2.0,,1,,3.0,1.0,1.0,,,,1,184,20,327,21,251,20,259,21,Rendah,TBA3001,03/22/1934,SEKOLAH KEBANGSAAN TENGKU AMPUAN MARIAM,SK,B,101,SK,103.1662947,5.285775681,0,0.0,1.0,0,-0.07142857142857141,1.2857142857142856,-2,-1.0,1.4444444444444446,0,0.0,1.0,19.0,0.0,3,3.0,1,VERY_LOW,False,None,{},None
sdv-id-ulDdIe,TBC3094,4,KANTIN 1,1981.0,2.0,1.0,,1,3.0,1.0,1.0,1,1.0,1.0,3.0,1.0,1.0,,1.0,1,659,45,691,45,755,43,789,42,Rendah,TBC3094,04/12/1981,SEKOLAH KEBANGSAAN TELUK MENARA,SK,A,101,SK,103.1224514,5.298339934,-1,-0.2857142857142857,1.1428571428571428,-2,-0.6,1.2000000000000002,0,0.2,1.6,0,0.0,1.0,45.0,1.35,15,16.35,2,LOW,False,None,{},None
sdv-id-mSVaRZ,TBA3008,5,KANTIN,1970.0,1.0,1.0,1.0,2,,1.0,1.0,1,,,1.0,1.0,1.0,1.0,1.0,1,358,21,436,21,422,22,428,22,Rendah,TBA3009,08/04/1932,SEKOLAH KEBANGSAAN LADANG,SK,B,101,SK,103.0953312,5.324028198,1,0.3,1.4000000000000001,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,56.0,2.11,20,22.11,2,LOW,False,None,{},None
sdv-id-FKfhWX,TFT3001,1,KANTIN,1965.0,2.0,3.0,,1,,,,3,,2.0,1.0,2.0,2.0,1.0,1.0,1,418,81,624,81,578,87,580,86,Menengah,TFT3001,03/30/1973,SEKOLAH MENENGAH KEBANGSAAN CHUNG HWA WEI SIN,SMK,A,206,SBK,103.0994047,5.247406183,-1,-0.42857142857142855,1.7142857142857144,0,0.0,3.0000000000000004,0,0.0,1.6666666666666665,-1,-0.3,1.1,61.0,17.14,20,37.14,3,MEDIUM,False,Wiring,"{""Wiring"": ""MEDIUM""}",Wiring
sdv-id-RWkXqW,TBA3015,4,KANTIN,2000.0,1.0,1.0,1.0,1,2.0,,2.0,1,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1,234,21,341,22,331,21,306,22,Rendah,TBA3016,03/24/1995,SEKOLAH KEBANGSAAN CHENDERING,SK,A,101,SK,103.0274,5.281959726,0,0.0,1.0,-1,-0.2857142857142857,1.5000000000000002,0,0.0,1.0,-1,-0.3,1.6,26.0,2.03,6,8.03,1,VERY_LOW,False,None,{},None
sdv-id-JtHdEm,TEB3091,14,E,1957.0,,2.0,1.0,1,3.0,,1.0,1,2.0,1.0,1.0,1.0,,1.0,2.0,1,1265,146,1393,142,1469,143,1371,138,Rendah,TEB3091,09/21/1953,SMA SULTAN ZAINAL ABIDIN LADANG,SMK,A,209,SK,103.165044,5.331856357,-1,-0.5,1.2222222222222223,-2,-0.7142857142857143,1.25,-1,-0.3,1.1,0,0.0,1.3333333333333335,69.0,0.0,20,20.0,2,LOW,False,None,{},None
sdv-id-zySYLG,TBB3090,7,,1993.0,,2.0,1.0,1,,,5.0,1,,2.0,1.0,1.0,2.0,1.0,1.0,1,542,36,536,37,553,38,517,36,Rendah,TBB3090,01/10/1983,SEKOLAH KEBANGSAAN BUKIT LOSONG,SK,B,101,SBK,103.1521822,5.257495139,-1,-0.5,1.2222222222222223,-4,-4.0,2.7142857142857144,-1,-0.5,1.2222222222222223,-1,-0.3,1.1,33.0,4.74,10,14.74,1,VERY_LOW,False,None,{},None
sdv-id-LFWiHt,TBA3061,8,KANTIN,1972.0,1.0,1.0,1.0,2,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1,1100,88,1097,83,1070,84,1011,79,Menengah,TBA3060,03/20/1975,SEKOLAH KEBANGSAAN PADANG MIDIN,SK,A,101,SK,103.0826847,5.299080671,1,0.3,1.4000000000000001,0,0.0,1.0,0,0.0,1.0,-1,-0.3,1.1,54.0,2.11,20,22.11,2,LOW,False,None,{},None
sdv-id-vstmVn,TEB3091,7,KANTIN,1983.0,,3.0,2.0,2,2.0,,,1,1.0,1.0,2.0,1.0,,,,3,418,40,532,41,456,42,456,41,Menengah,TEB3091,11/25/1981,SEKOLAH MENENGAH KEBANGSAAN TENGKU BARIAH,SM SABK,A,101,SK,103.1668756,5.239121198,-1,-0.5,2.2222222222222223,-1,-0.3333333333333333,1.2000000000000002,0,0.1,1.3,0,0.0,3.0000000000000004,43.0,6.02,15,21.02,2,LOW,False,Paint,"{""Paint"": ""LOW""}",Paint
sdv-id-pKODkc,TBA3065,9,BLOK F (KANTIN),1994.0,1.0,1.0,1.0,1,3.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,888,92,921,90,1132,91,976,93,Rendah,TBA3079,05/25/1974,SEKOLAH KEBANGSAAN PADANG HILIRAN,SMK,A,101,SK,103.1320989,5.28869796,0,0.0,1.0,-2,-0.6,1.2000000000000002,0,0.0,1.0,0,0.0,1.0,32.0,0.0,10,10.0,1,VERY_LOW,False,None,{},None
sdv-id-QJavuk,TFT3004,10,KANTIN SEKOLAH,1990.0,,1.0,1.0,1,2.0,,1.0,1,3.0,2.0,1.0,1.0,2.0,1.0,1.0,2,387,69,652,69,940,70,700,75,Rendah,TFT3004,05/02/1987,SEKOLAH MENENGAH IMTIAZ YAYASAN TERENGGANU-KUALA TERENGGANU,SK,A,201,SBK,103.0320727,5.311837864,0,0.0,1.0,-1,-0.35714285714285715,1.125,-2,-0.7,1.4,0,0.0,1.5,36.0,1.2,10,11.2,1,VERY_LOW,False,None,{},None
sdv-id-VbywEG,TEA3083,11,KANTIN 1,1992.0,,,,1,2.0,1.0,1.0,1,,1.0,2.0,1.0,1.0,1.0,1.0,1,712,99,632,96,798,96,740,92,Menengah,TEA3085,07/01/1980,SEKOLAH MENENGAH KEBANGSAAN SULTAN SULAIMAN,SMK,A,209,SK,103.0984139,5.327867853,0,0.0,1.0,-1,-0.3,1.1,0,0.0,1.3333333333333335,0,0.0,1.0,34.0,0.0,10,10.0,1,VERY_LOW,False,None,{},None
sdv-id-MRRRjf,TBA3014,6,KANTIN,1986.0,2.0,1.0,2.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1,424,29,543,29,424,28,480,25,Rendah,TBA3011,09/18/1976,SEKOLAH KEBANGSAAN GONG TOK NASEK,SK,A,101,SK,103.1166668,5.305504656,-1,-0.2,1.4,0,0.0,1.0,0,0.0,1.0,0,-0.1,1.2000000000000002,40.0,0.0,15,15.0,2,LOW,False,None,{},None
sdv-id-xiXdkD,TEB3093,8,KANTIN,2010.0,1.0,1.0,1.0,1,1.0,1.0,2.0,1,,,1.0,1.0,1.0,1.0,1.0,1,342,48,323,49,412,48,359,49,Menengah,TEB3093,12/28/1975,SEKOLAH MENENGAH KEBANGSAAN TENGKU BARIAH,SK,A,201,SBK,103.1382913,5.301925428,0,0.0,1.0,0,0.1,1.3,0,0.0,1.0,0,0.0,1.0,16.0,0.0,3,3.0,1,VERY_LOW,False,None,{},None
sdv-id-MPEnVd,TEA3112,16,BLOK F (KANTIN),2005.0,2.0,1.0,,1,1.0,1.0,1.0,1,,3.0,2.0,1.0,,3.0,1.0,1,534,79,585,78,627,74,583,78,Rendah,TEA3118,05/22/1971,SEKOLAH MENENGAH SAINS KUALA TERENGGANU,SMK,A,201,SK,103.1575438,5.305097553,-1,-0.2857142857142857,1.1428571428571428,0,0.0,1.0,-2,-1.0,1.777777777777778,-2,-1.0,1.4444444444444446,21.0,1.35,6,7.35,1,VERY_LOW,False,None,{},None
sdv-id-stHMCO,TFT3004,11,KANTIN,1971.0,2.0,1.0,,1,4.0,4.0,2.0,5,,,1.0,1.0,1.0,1.0,1.0,2,514,50,628,49,642,51,605,49,Rendah,TFT3004,05/09/1997,SMA SULTAN ZAINAL ABIDIN LADANG,SMK,A,201,SBK,103.0800898,5.262532389,-1,-0.2857142857142857,1.1428571428571428,1,0.1,3.8000000000000003,0,0.0,1.0,1,0.3,1.4000000000000001,55.0,28.42,20,48.42,3,MEDIUM,False,Wiring (Deteriorating),"{""Wiring"": ""HIGH""}",Wiring
sdv-id-xaIZYT,TBA3004,9,BLOK E,2008.0,2.0,,1.0,2,2.0,2.0,1.0,1,,3.0,5.0,2.0,2.0,1.0,2.0,1,193,23,243,24,201,24,205,24,Rendah,TBA3005,04/22/1926,SEKOLAH KEBANGSAAN CHENDERING,SK,A,101,SK,103.0377752,5.293778476,0,-0.07142857142857141,1.625,-1,-0.4,1.3000000000000003,-1,-0.5,3.2222222222222223,-1,-0.2,1.4,18.0,8.72,3,11.72,1,VERY_LOW,False,None,{},None
sdv-id-pznXJG,TFT3003,9,Blok Kantin,1998.0,,2.0,1.0,1,1.0,1.0,1.0,1,1.0,3.0,5.0,1.0,1.0,3.0,3.0,3,266,40,293,40,271,40,283,37,Rendah,TFT3003,06/14/1985,SMA KHAIRIAH,SK,A,201,SK,103.1477556,5.256796398,-1,-0.5,1.2222222222222223,0,0.0,1.0,0,0.2,2.6,2,0.6,2.8000000000000003,28.0,8.27,6,14.27,1,VERY_LOW,False,Paint (Rapid Deterioration),"{""Paint"": ""LOW""}",Paint
sdv-id-fDCwvM,TBA3095,4,KANTIN,2007.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2,747,65,846,62,811,63,854,65,Rendah,TBA3094,11/28/1941,SEKOLAH KEBANGSAAN KEDAI BULOH,SK,A,101,SBK,103.1578424,5.283723916,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,1,0.4,1.7000000000000002,19.0,1.5,3,4.5,1,VERY_LOW,False,None,{},None
sdv-id-LyoWBJ,TFT3003,14,BLOK H,2003.0,1.0,1.0,2.0,1,1.0,1.0,3.0,1,1.0,1.0,2.0,1.0,1.0,,1.0,1,1386,110,1009,113,947,112,979,107,Menengah,TFT3002,03/01/1950,SEKOLAH MENENGAH IMTIAZ YAYASAN TERENGGANU-KUALA TERENGGANU,SK,A,101,SK,103.1640415,5.293890295,0,0.1,1.3,0,0.2,1.6,0,0.1,1.3,0,0.0,1.0,23.0,1.58,6,7.58,1,VERY_LOW,False,None,{},None
sdv-id-DateKF,TBA3038,8,BLOK H,1978.0,1.0,,2.0,1,2.0,2.0,1.0,1,,2.0,2.0,2.0,2.0,,3.0,1,779,102,846,101,923,106,855,107,Menengah,TBA3041,05/23/1936,SEKOLAH KEBANGSAAN BANGGOL PERADONG,SM SABK,A,201,SK,103.1490137,5.329582277,0,0.07142857142857141,1.375,-1,-0.4,1.3000000000000003,0,0.0,2.0,-1,-0.21428571428571427,1.875,48.0,4.06,15,19.06,2,LOW,False,None,{},None
sdv-id-CYlNKD,TBA3062,11,KANTIN,2004.0,1.0,1.0,2.0,1,2.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,597,55,771,53,870,51,863,51,Rendah,TBA3062,02/12/1993,SEKOLAH KEBANGSAAN SERI BUDIMAN,SK,A,101,SK,103.1283092,5.296039445,0,0.1,1.3,-1,-0.3,1.1,0,0.0,1.0,0,0.0,1.0,22.0,0.0,6,6.0,1,VERY_LOW,False,None,{},None
sdv-id-bNiqFe,TBA3037,11,KANTIN,1984.0,,,5.0,1,,,,1,,1.0,2.0,1.0,1.0,1.0,,1,162,16,195,17,181,17,173,17,Rendah,TBA3037,08/04/1929,SEKOLAH KEBANGSAAN KESOM,SK,A,101,SK,103.0519393,5.311487344,-4,-4.0,2.7142857142857144,0,0.0,1.0,0,0.0,1.3333333333333335,0,0.0,1.0,42.0,2.71,15,17.71,2,LOW,False,None,{},None
sdv-id-dibcKI,TBA3016,12,KANTIN,1994.0,2.0,2.0,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,266,29,367,30,371,30,376,30,Rendah,TBA3015,04/25/1947,SEKOLAH KEBANGSAAN GONG TOK NASEK,SK,A,101,SK,103.1540593,5.283911173,-1,-0.4,1.3000000000000003,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,32.0,0.0,10,10.0,1,VERY_LOW,False,None,{},None
sdv-id-UaXAXg,TEA3112,9,KANTIN,2007.0,1.0,1.0,1.0,1,,,1.0,1,,3.0,1.0,1.0,2.0,1.0,1.0,1,387,44,345,47,353,47,340,49,Rendah,TEA3112,05/17/1968,SEKOLAH MENENGAH KEBANGSAAN HAJI ABDUL RAHMAN LIMBONG,SK,B,101,SBK,103.0478399,5.302995273,0,0.0,1.0,0,0.0,1.0,-2,-1.0,1.4444444444444446,-1,-0.3,1.1,19.0,0.0,3,3.0,1,VERY_LOW,False,None,{},None
sdv-id-hgYIZI,TFT3001,11,KANTIN,1959.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1,556,109,710,105,764,103,740,102,Menengah,TEB3093,10/24/1940,SEKOLAH MENENGAH KEBANGSAAN CHUNG HWA WEI SIN,SK,A,206,SK,103.0887828,5.314612975,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,-0.1,1.2000000000000002,67.0,0.0,20,20.0,2,LOW,False,None,{},None
sdv-id-Aifcoe,TEA3083,8,KANTIN,1963.0,1.0,,2.0,1,2.0,1.0,1.0,1,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1,429,51,759,49,1086,49,777,53,Menengah,TEA3085,02/04/1981,SEKOLAH MENENGAH KEBANGSAAN DATO' RAZALI ISMAIL,SK,B,201,SK,103.1134229,5.262369037,0,0.07142857142857141,1.375,-1,-0.3,1.1,-1,-0.3,1.1,0,0.0,1.0,63.0,0.0,20,20.0,2,LOW,False,None,{},None
sdv-id-NEhPTc,TEA3081,5,KANTIN,2005.0,1.0,1.0,1.0,1,2.0,1.0,1.0,2,,1.0,1.0,1.0,,1.0,1.0,1,650,60,644,61,876,62,791,63,Rendah,TEA3083,03/02/1991,SEKOLAH MENENGAH KEBANGSAAN SERI BUDIMAN,SMK,A,101,SK,103.1442144,5.328938629,0,0.0,1.0,0,0.0,1.5,0,0.0,1.0,0,0.0,1.0,21.0,4.21,6,10.21,1,VERY_LOW,False,None,{},None
sdv-id-IZCgri,TEB3091,7,BLOK B (KANTIN),1967.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,,1.0,1,597,54,563,57,522,56,551,54,Menengah,TEB3091,06/03/1999,SMA KHAIRIAH,SM SABK,B,201,SK,103.0507129,5.284699306,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,59.0,0.0,20,20.0,2,LOW,False,None,{},None
sdv-id-FLhfTC,TEA3122,11,BLOK F (KANTIN),1990.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,1.0,1.0,2.0,2.0,2.0,3.0,1,689,51,549,52,328,51,499,45,Menengah,TEA3123,03/25/1974,SEKOLAH MENENGAH KEBANGSAAN DATO' HAJI MOHD SAID,SMK,A,209,SK,103.0432405,5.254606349,0,0.0,1.0,0,0.0,1.0,1,0.3,1.4000000000000001,-1,-0.2,1.9,36.0,3.61,10,13.61,1,VERY_LOW,False,None,{},None
sdv-id-HjUZPj,TEA3110,4,KANTIN,1989.0,2.0,2.0,1.0,1,2.0,1.0,1.0,2,2.0,1.0,1.0,1.0,,1.0,2.0,3,1250,90,1186,95,1263,93,1256,89,Rendah,TEA3110,08/08/1970,SEKOLAH KEBANGSAAN SULTAN SULAIMAN 1,SK,A,101,SK,103.1594795,5.325261819,-1,-0.4,1.3000000000000003,0,0.0,1.5,-1,-0.3,1.1,2,1.0,2.2222222222222223,37.0,7.52,10,17.52,2,LOW,False,Paint (Rapid Deterioration),"{""Paint"": ""LOW""}",Paint
sdv-id-KqhxKz,TEB3092,1,KARISMA,1987.0,,,2.0,2,4.0,,2.0,1,1.0,1.0,5.0,1.0,2.0,1.0,1.0,1,1353,93,1185,90,1189,92,1121,89,Rendah,TEB3092,09/01/1972,SMA (ATAS) SULTAN ZAINAL ABIDIN,SM SABK,A,201,SK,103.0922551,5.31806323,0,0.0,2.0,-3,-1.0,1.7499999999999998,0,0.4,2.2,-1,-0.3,1.1,39.0,5.34,10,15.34,2,LOW,False,None,{},None
sdv-id-qCiKDb,TEA3123,4,KANTIN SEKOLAH,1986.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1,1.0,,1.0,1.0,,,1.0,1,198,40,249,40,222,39,225,37,Rendah,TEA3123,05/16/1979,SEKOLAH MENENGAH KEBANGSAAN DATO' HAJI MOHD SAID,SM SABK,A,101,SK,103.1549785,5.271930939,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,0,0.0,1.0,40.0,0.0,15,15.0,2,LOW,False,None,{},None
sdv-id-XADWOL,TBA3086,5,KANTIN,1995.0,1.0,2.0,2.0,1,1.0,1.0,2.0,2,,1.0,1.0,2.0,1.0,,1.0,1,1009,73,1049,70,995,73,1093,74,Rendah,TBA3086,09/18/1980,SEKOLAH KEBANGSAAN SERI BUDIMAN 2,SK,A,201,SK,103.1600186,5.303523596,0,0.0,1.5,1,0.4,1.7000000000000002,1,0.5,1.4444444444444444,0,0.0,1.0,31.0,9.32,10,19.32,2,LOW,True,None,{},None
sdv-id-SbvqJn,TBA3061,5,KANTIN BLOK BESTARI,1970.0,1.0,1.0,1.0,1,2.0,,1.0,1,1.0,1.0,,1.0,1.0,1.0,1.0,1,1257,95,1260,95,1184,94,1279,97,Rendah,TBA3061,08/14/1925,SEKOLAH KEBANGSAAN PULAU MANIS,SM SABK,B,201,SK,103.1634142,5.300211723,0,0.0,1.0,-1,-0.35714285714285715,1.125,0,0.0,1.0,0,0.0,1.0,56.0,0.0,20,20.0,2,LOW,False,None,{},None
